EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
102507,54.795,38.266,40.504,64.551,0.505,222.74400000000003,0.341,1.211,2.587,287.323,1.176,-0.056,0.0,29.857,-0.8079999999999999,-1.361,35.101,-1.863,-0.7659999999999999,25.089,0.636,286.501,2,119.472,-0.384,-2.708,102.894,-0.889,1.009,222.366,0.7440562472300001,b
102508,142.467,72.39399999999998,102.882,55.835,0.057,171.46900000000005,0.16699999999999998,2.965,0.34,286.517,0.584,-1.413,0.0,67.554,-1.042,-0.795,39.465,-1.07,2.523,44.574,0.44,311.428,2,109.727,-0.438,-2.682,69.771,-0.382,0.914,179.498,0.7440562472300001,b
102509,99.247,37.47,72.89,64.789,3.938,448.92800000000005,-3.355,1.646,62.572,228.932,0.63,-0.33,0.993,62.557,0.675,-2.638,39.404,0.557,2.004,40.949,1.033,208.69,2,64.388,2.692,0.11,62.583,-1.246,-0.687,126.972,0.00150270483101,s
102510,66.77,63.736,59.798,18.933,-999.0,-999.0,-999.0,1.788,31.455,124.101,1.105,-1.3730000000000002,-999.0,36.413,-1.5419999999999998,0.46,40.251,-1.673,2.2430000000000003,36.759,-2.087,146.249,1,47.43600000000001,-2.804,-1.425,-999.0,-999.0,-999.0,47.43600000000001,0.309795155685,b
102511,90.01299999999998,8.645,61.893,51.613,2.792,146.273,-1.937,2.42,1.867,136.642,1.6469999999999998,1.255,0.895,24.506,-0.35100000000000003,-0.053,40.364,0.35200000000000004,-2.369,22.642,-2.082,176.03099999999995,2,37.239,-1.51,2.021,34.533,1.283,0.412,71.77199999999998,1.4548484726800002,b
102512,-999.0,65.257,74.34100000000002,3.224,-999.0,-999.0,-999.0,2.09,3.224,87.00399999999998,0.721,-1.39,-999.0,50.545,0.851,-1.166,36.459,0.942,0.923,48.07100000000001,2.71,101.965,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00265331133733,s
102513,128.29,11.068,91.612,31.476,-999.0,-999.0,-999.0,3.177,3.366,90.584,1.139,1.384,-999.0,26.676,0.135,2.774,30.386,-2.049,0.467,8.368,1.176,111.355,1,33.523,3.951,-1.827,-999.0,-999.0,-999.0,33.523,0.00150270483101,s
102514,142.795,32.657,102.438,47.899,-999.0,-999.0,-999.0,3.603,26.911,105.082,1.589,1.414,-999.0,28.049,0.995,-1.226,44.56800000000001,-0.8340000000000001,1.878,34.786,1.023,172.42,1,32.465,-2.235,-1.304,-999.0,-999.0,-999.0,32.465,5.7751174599,b
102515,117.781,14.966,77.009,13.46,0.233,91.545,9.509,3.157,0.485,156.59,0.7709999999999999,-1.381,0.0,37.121,0.165,-2.38,28.624,-1.037,0.985,24.016,0.406,194.661,2,49.927,-3.202,-1.764,40.919,-2.969,1.6130000000000002,90.846,0.018636116672,s
102516,121.201,26.975,81.79899999999998,2.963,-999.0,-999.0,-999.0,2.862,30.601,107.867,0.5870000000000001,-1.379,-999.0,47.207,-1.362,-2.079,27.726,-2.469,1.564,24.098000000000006,0.466,176.146,1,32.935,0.715,1.76,-999.0,-999.0,-999.0,32.935,0.00150270483101,s
102517,115.998,6.454,75.26899999999998,24.134,-999.0,-999.0,-999.0,2.769,24.134,76.895,0.718,1.31,-999.0,44.749,1.43,-1.024,32.146,1.138,1.73,19.918,1.474,142.47899999999996,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
102518,204.229,89.41799999999998,158.268,22.606,-999.0,-999.0,-999.0,3.711,30.301,108.849,1.849,-1.018,-999.0,25.298,-1.379,-0.08,46.764,1.614,-2.274,42.747,0.883,293.07,1,36.788,-1.4680000000000002,1.968,-999.0,-999.0,-999.0,36.788,3.11771353601,b
102519,73.14699999999998,41.827,56.485,7.127999999999999,-999.0,-999.0,-999.0,2.555,7.127999999999999,58.413,1.3119999999999998,-1.365,-999.0,25.266,0.79,1.837,33.148,1.212,-1.926,14.288,0.655,103.002,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
102520,123.049,3.107,59.447,77.916,-999.0,-999.0,-999.0,2.269,0.031,143.517,0.703,1.084,-999.0,38.526,-0.97,-1.013,27.081,-0.583,1.223,66.411,1.15,119.427,1,77.91,-3.609,-2.386,-999.0,-999.0,-999.0,77.91,0.00150270483101,s
102521,-999.0,61.137,43.191,3.402,-999.0,-999.0,-999.0,1.777,3.402,56.235,1.354,-1.408,-999.0,23.889,-1.746,-1.978,32.346,-1.757,-0.201,33.718,2.165,97.346,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.42722037252,b
102522,120.947,43.727,69.148,86.70200000000001,2.3280000000000003,241.177,0.482,2.296,5.05,222.962,1.6980000000000002,1.405,0.021,24.105,-0.494,1.119,40.919,0.928,2.9210000000000003,46.622,1.873,288.312,2,118.339,-0.191,-1.242,39.598,-2.519,1.5490000000000002,157.937,0.0713571365583,b
102523,174.632,126.271,122.705,5.441,-999.0,-999.0,-999.0,3.218,5.441,98.962,3.091,-1.31,-999.0,24.192,-0.4370000000000001,-1.147,74.77,1.423,1.479,54.675,-1.98,191.398,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,6.401612131749999,b
102524,-999.0,96.509,93.479,83.36200000000002,-999.0,-999.0,-999.0,2.1180000000000003,26.679,220.786,1.874,-1.265,-999.0,39.131,1.506,-2.4930000000000003,73.337,1.425,1.6740000000000002,80.494,0.316,258.369,1,108.318,2.502,-2.14,-999.0,-999.0,-999.0,108.318,0.7440562472300001,b
102525,98.159,22.932,69.505,9.512,3.795,317.709,-3.244,3.352,1.5830000000000002,149.287,1.196,1.414,0.123,25.438,0.765,-2.985,30.419,2.15,0.246,6.882999999999999,2.075,179.524,2,51.029,1.3,-1.252,42.401,-2.495,2.02,93.43,0.309795155685,b
102526,-999.0,144.351,65.734,126.394,1.24,178.41299999999995,-0.38,2.971,67.449,318.621,1.5,-1.384,0.116,25.631,0.195,-1.993,38.445,0.8490000000000001,1.393,141.306,-1.341,349.611,3,107.582,-0.6809999999999999,1.682,81.413,0.5579999999999999,-3.1060000000000003,254.545,0.7440562472300001,b
102527,104.675,60.272,77.12100000000002,7.2970000000000015,-999.0,-999.0,-999.0,3.011,7.2970000000000015,65.252,1.471,-1.3630000000000002,-999.0,26.412,-0.603,-2.085,38.839,-1.914,1.487,24.63,-1.2,80.743,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,5.203880612780001,b
102528,102.571,38.343,80.257,15.765,-999.0,-999.0,-999.0,3.084,15.765,69.446,1.693,-1.414,-999.0,25.786,-1.114,0.643,43.66,0.151,-2.17,12.857,2.228,143.809,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.28824101805,b
102529,15.173,62.927,13.069,24.984,-999.0,-999.0,-999.0,0.47,24.984,56.39100000000001,1.376,-1.254,-999.0,23.731,-2.221,-0.194,32.66,-2.426,0.229,30.387,-3.013,157.39700000000005,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.01888114296,b
102530,-999.0,87.925,98.783,1.381,-999.0,-999.0,-999.0,2.931,1.381,71.777,2.154,-1.317,-999.0,22.754,2.319,1.694,49.023,0.295,-0.426,41.49,-3.117,47.563,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,6.27085336898,b
102531,85.321,2.8760000000000003,44.797,106.018,-999.0,-999.0,-999.0,1.419,4.225,172.368,0.7490000000000001,1.067,-999.0,39.697,1.629,2.402,29.721,1.59,-2.462,61.155,-2.53,226.95,1,102.95,0.956,0.28600000000000003,-999.0,-999.0,-999.0,102.95,1.68161144262,b
102532,302.476,58.04,202.762,76.444,0.762,64.977,2.037,3.088,11.689,267.748,0.828,1.41,0.5329999999999999,91.694,0.455,-0.515,75.938,1.78,2.275,51.558,1.31,294.008,2,60.301,1.096,-2.53,39.815,1.859,-1.461,100.116,2.02999916118,b
102533,96.174,24.859,69.887,4.038,-999.0,-999.0,-999.0,3.3680000000000003,4.038,51.94600000000001,1.321,-1.412,-999.0,22.384,-1.917,0.274,29.562,-0.262,-3.075,6.714,-0.913,91.531,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.4215464515999985,b
102534,96.439,55.383,65.781,1.406,-999.0,-999.0,-999.0,3.115,1.406,65.666,1.729,-1.391,-999.0,24.063,-0.736,2.553,41.603,-1.297,-0.512,18.56,2.7960000000000003,55.784,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.7839800741900005,b
102535,72.337,53.058,57.082,27.64,-999.0,-999.0,-999.0,2.778,27.64,54.837,1.103,-1.414,-999.0,26.072,-0.225,0.501,28.765,-0.949,-2.182,39.979,2.305,160.685,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,4.50539797579,b
102536,68.156,49.688,55.13399999999999,3.224,-999.0,-999.0,-999.0,2.423,3.224,59.098,1.198,-1.409,-999.0,26.889,-1.279,1.163,32.209,-1.3119999999999998,-1.26,24.601,2.861,90.741,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.33061344372,b
102537,116.967,47.919,62.225,121.982,2.5860000000000003,347.839,0.584,1.91,122.837,431.559,0.726,1.362,0.952,40.585,-0.759,2.544,29.478,-1.79,-2.131,72.931,3.0660000000000003,639.79,3,89.49799999999998,-0.209,-2.793,87.118,-2.795,0.3,361.496,0.0834140312717,b
102538,107.009,0.496,66.953,127.158,5.283,786.321,-6.9670000000000005,1.53,44.724,197.223,0.64,0.972,0.996,50.493,-1.188,-2.8510000000000004,32.316,0.273,-2.397,47.632,-2.384,298.837,2,67.53699999999999,2.7460000000000004,0.732,46.878,-2.537,1.211,114.414,0.00150270483101,s
102539,97.927,9.086,70.017,2.813,-999.0,-999.0,-999.0,3.29,2.813,57.109,0.85,-1.412,-999.0,30.865,-2.031,2.353,26.244,-0.695,-0.924,3.4160000000000004,0.077,56.667,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
102540,-999.0,92.573,88.57600000000002,53.893,-999.0,-999.0,-999.0,2.77,1.816,134.61700000000002,0.84,-1.38,-999.0,44.369,-0.606,-0.541,37.259,0.375,2.051,63.494,-1.716,115.94,1,52.989,-0.933,1.819,-999.0,-999.0,-999.0,52.989,2.0095394101700004,b
102541,-999.0,54.163,56.524,1.586,-999.0,-999.0,-999.0,2.14,1.586,55.771,0.907,-1.41,-999.0,29.248,1.256,1.664,26.523000000000003,0.001,-2.886,35.072,-0.701,80.637,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,4.72359920761,b
102542,142.189,15.065,74.28699999999998,166.139,0.927,176.69,0.551,1.52,36.298,365.071,0.706,1.218,0.115,62.0,-0.424,2.095,43.778,0.194,-2.798,91.754,-3.037,374.179,3,153.582,1.339,-0.8079999999999999,67.407,0.412,0.7609999999999999,259.293,0.018636116672,s
102543,97.511,1.02,60.54600000000001,161.421,1.216,182.193,5.166,1.241,54.51300000000001,330.495,1.7719999999999998,1.04,0.0,34.864000000000004,-1.399,-1.321,61.795,-0.23,-0.903,67.059,-0.919,337.409,3,96.006,-1.745,2.635,87.565,-2.9610000000000003,0.984,233.836,1.4548484726800002,b
102544,80.84899999999998,73.827,56.462,66.435,-999.0,-999.0,-999.0,2.002,18.573,115.687,1.443,0.871,-999.0,27.503,1.286,1.921,39.683,1.671,-2.398,46.385,1.813,182.83,1,48.50100000000001,2.725,-0.639,-999.0,-999.0,-999.0,48.50100000000001,2.05371893177,b
102545,105.369,4.032,76.503,3.224,-999.0,-999.0,-999.0,3.155,3.224,74.518,0.875,1.413,-999.0,39.753,-1.695,0.999,34.764,-2.174,-2.166,6.939,-2.426,100.438,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
102546,-999.0,106.86,54.36,59.53,1.028,304.623,0.276,2.45,101.213,491.24,1.735,-1.314,0.0,20.093,0.679,-0.503,34.868,1.61,1.764,85.727,-1.805,540.419,3,155.289,-0.221,-0.5329999999999999,115.797,-1.249,2.81,436.28,0.7440562472300001,b
102547,99.761,37.934,75.553,17.201,-999.0,-999.0,-999.0,3.054,17.201,71.609,0.8290000000000001,-1.3869999999999998,-999.0,39.15,0.56,-2.009,32.458,1.265,1.3030000000000002,11.369000000000002,-1.52,134.139,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
102548,192.322,79.979,132.796,32.857,-999.0,-999.0,-999.0,3.148,32.857,90.762,1.346,-0.348,-999.0,38.695,2.033,-0.888,52.067,0.08,1.581,31.19,-1.3119999999999998,171.81799999999996,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.71726018357,b
102549,148.589,32.991,101.082,20.464,1.132,54.097,5.435,3.144,46.633,144.96200000000005,0.937,-0.8370000000000001,0.0,37.515,2.003,2.025,35.139,0.234,-1.659,7.752999999999999,1.5519999999999998,318.606,2,41.624,2.965,0.368,30.685,1.833,-0.511,72.309,0.00150270483101,s
102550,182.142,93.389,118.953,69.08,1.314,130.869,-0.15,3.572,26.728,204.984,1.4680000000000002,1.385,0.013,28.612,-1.449,2.2230000000000003,42.012,0.836,-0.523,66.175,1.653,251.799,2,103.68,0.126,-1.231,30.68,-1.188,2.722,134.36,2.64036908035,b
102551,103.599,60.652,83.137,106.917,-999.0,-999.0,-999.0,1.676,20.367,195.98,3.228,0.159,-999.0,25.71,2.332,2.614,83.00200000000002,0.831,1.869,20.326,-2.753,167.024,1,87.26899999999998,0.26,-0.857,-999.0,-999.0,-999.0,87.26899999999998,2.72554351547,b
102552,100.3,64.63,65.637,1.935,-999.0,-999.0,-999.0,2.843,1.935,64.97,2.086,-1.336,-999.0,21.056,-1.624,0.953,43.914,-0.732,-2.631,24.542,0.156,122.457,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,5.148596099140001,b
102553,147.024,30.468000000000004,104.21,54.404,1.907,94.124,1.158,2.184,6.422999999999999,188.239,0.784,-0.491,0.048,65.96300000000001,-0.455,-1.606,51.699,-0.223,2.506,40.603,1.828,235.798,2,39.464,2.391,-0.835,31.113000000000003,0.484,0.745,70.577,0.00150270483101,s
102554,-999.0,68.476,19.791,307.213,0.995,270.103,-0.205,0.465,80.92399999999998,413.004,1.923,0.304,0.509,30.51,-0.605,-0.735,58.668,-0.202,-0.504,227.218,-1.106,516.802,2,251.864,0.7040000000000001,2.379,71.962,-0.29,0.355,323.826,0.7440562472300001,b
102555,46.684,41.264,36.778,57.175,1.857,96.124,0.14800000000000002,1.041,3.622,149.053,1.362,-0.611,0.96,30.981,-0.325,-1.442,42.21100000000001,-0.8170000000000001,-2.359,15.434,2.042,184.578,2,41.008,-0.077,1.679,34.853,-1.934,0.215,75.861,1.96217101956,b
102556,114.752,21.532,81.17399999999998,172.72099999999998,-999.0,-999.0,-999.0,1.36,30.096,271.058,2.107,0.435,-999.0,38.181,0.504,-0.7190000000000001,80.465,-0.846,-0.878,55.798,-0.556,384.106,1,152.412,2.056,2.5380000000000003,-999.0,-999.0,-999.0,152.412,0.00150270483101,s
102557,113.945,22.095,57.217,130.17600000000002,1.024,78.368,2.321,1.767,2.261,197.673,1.0490000000000002,1.414,0.8170000000000001,29.641,0.319,-2.639,31.085,1.837,-1.735,75.556,-2.195,217.806,2,94.803,1.095,1.124,42.143,2.119,0.565,136.947,0.358539992008,b
102558,94.422,46.027,63.706,23.349,-999.0,-999.0,-999.0,2.689,23.349,65.362,1.073,1.05,-999.0,31.527,-2.333,1.079,33.835,-2.255,-1.609,16.58,1.055,109.402,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68161144262,b
102559,98.638,89.744,71.723,5.25,-999.0,-999.0,-999.0,2.547,5.25,78.211,2.557,-1.304,-999.0,21.986,-1.305,-2.832,56.224,-0.516,1.029,37.066,-1.742,119.546,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.22274561618,b
102560,34.834,64.873,30.51,44.027,-999.0,-999.0,-999.0,0.8370000000000001,6.769,109.941,0.787,-0.273,-999.0,40.115,1.152,-2.248,31.563,0.35600000000000004,-2.504,37.887,1.345,149.757,1,38.26300000000001,3.1660000000000004,0.389,-999.0,-999.0,-999.0,38.26300000000001,1.93386328883,b
102561,189.088,72.763,107.855,0.294,-999.0,-999.0,-999.0,3.753,0.294,68.294,2.319,-1.32,-999.0,20.574,0.147,-1.719,47.72,2.426,1.263,27.845,-2.004,27.512,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,6.590669071440001,b
102562,103.272,47.63,67.415,2.376,-999.0,-999.0,-999.0,3.119,2.376,67.82,1.423,-1.396,-999.0,27.99,1.7,-2.319,39.83,1.975,0.857,14.268,-2.195,65.795,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
102563,84.30799999999998,11.42,63.572,24.555,-999.0,-999.0,-999.0,2.762,24.555,53.591,1.473,-0.922,-999.0,21.672,-0.134,-0.696,31.919,1.294,-3.06,8.072000000000001,2.496,120.969,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.4548484726800002,b
102564,185.32,80.87,104.156,1.939,-999.0,-999.0,-999.0,3.571,1.939,74.66199999999998,2.438,-1.228,-999.0,21.717,-0.34700000000000003,-2.52,52.945,1.645,0.7979999999999999,30.914,-2.278,62.081,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,6.34963211862,b
102565,107.443,9.882,63.995,54.96100000000001,-999.0,-999.0,-999.0,2.2880000000000003,26.074,102.481,0.74,1.263,-999.0,40.849,-0.314,-1.386,30.213,-0.249,0.901,34.539,0.594,136.58700000000002,1,31.418000000000006,-0.653,-2.819,-999.0,-999.0,-999.0,31.418000000000006,0.018636116672,s
102566,114.992,30.796,64.027,179.15099999999995,1.619,208.329,0.132,1.6130000000000002,48.29,342.954,3.018,1.3130000000000002,0.0,23.86,0.8059999999999999,-0.773,72.006,1.675,-2.132,98.785,-1.764,300.321,3,144.908,-1.6969999999999998,1.188,52.114,-0.078,2.957,247.087,0.307169523947,b
102567,113.948,73.592,90.1,27.837,-999.0,-999.0,-999.0,3.048,27.837,79.243,1.18,0.036000000000000004,-999.0,36.354,0.947,2.128,42.89,-0.135,-1.306,31.746,1.985,155.293,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.17518223229,b
102568,88.887,0.242,59.019,67.55,-999.0,-999.0,-999.0,2.115,14.309,109.727,1.489,0.992,-999.0,22.267,-0.65,1.894,33.145,-2.219,-2.971,27.395,-2.963,199.627,1,54.315,-0.377,-0.248,-999.0,-999.0,-999.0,54.315,0.018636116672,s
102569,-999.0,94.07,84.406,57.635,1.896,161.444,-0.77,2.462,97.135,175.08700000000005,1.6969999999999998,-0.297,0.561,20.91,2.067,-2.258,35.494,-0.362,-2.662,79.317,1.442,87.779,2,76.592,1.307,1.48,42.09,-0.589,-0.649,118.682,6.40465932172,b
102570,150.149,34.392,108.533,74.47,-999.0,-999.0,-999.0,2.6460000000000004,1.0759999999999998,180.114,2.1830000000000003,1.402,-999.0,33.443000000000005,-1.374,-2.232,73.01,-0.273,0.173,22.781,-0.6970000000000001,118.183,1,73.661,-1.3730000000000002,2.76,-999.0,-999.0,-999.0,73.661,2.41785944575,b
102571,85.355,13.841,52.183,82.51299999999998,3.4330000000000003,537.7,-1.152,1.533,98.74,378.212,0.705,0.589,0.264,44.72,-0.77,2.277,31.546,-0.642,-2.479,47.15,-2.1180000000000003,466.523,3,93.631,-0.377,2.8110000000000004,93.3,3.055,-0.561,301.946,0.300975113091,b
102572,286.013,63.444,175.15,2.0540000000000003,-999.0,-999.0,-999.0,4.588,2.0540000000000003,66.102,1.934,-1.298,-999.0,22.53,1.745,0.8270000000000001,43.57100000000001,-1.63,-2.282,23.098000000000006,0.882,89.647,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,7.0742946274000005,b
102573,97.8,36.354,66.59899999999999,1.639,-999.0,-999.0,-999.0,3.114,1.639,66.759,1.244,-1.4069999999999998,-999.0,29.75,0.7390000000000001,1.616,37.009,0.907,-1.493,8.972000000000003,1.788,244.634,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.97326216285,b
102574,111.046,20.355,79.465,54.89100000000001,-999.0,-999.0,-999.0,2.955,12.63,150.36700000000005,2.237,-1.3630000000000002,-999.0,25.67,-1.609,1.6980000000000002,57.429,-2.182,-1.6869999999999998,25.548,-1.149,213.047,1,67.268,-0.83,1.6230000000000002,-999.0,-999.0,-999.0,67.268,1.68161144262,b
102575,-999.0,75.336,62.714,23.882,-999.0,-999.0,-999.0,2.543,23.882,66.343,1.366,-1.404,-999.0,28.039,0.794,-0.18600000000000005,38.304,0.901,2.355,45.663,-1.686,136.374,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.00311879481,b
102576,96.414,59.815,69.65100000000001,32.245,1.489,103.452,2.895,2.718,26.452,171.278,2.982,0.972,0.07,20.546,-0.8290000000000001,-1.966,61.27,-0.644,0.745,15.259,-1.977,198.346,2,46.49,-1.113,-2.369,42.972,-2.6010000000000004,2.06,89.462,2.16589195345,b
102577,160.07299999999995,99.99,76.345,67.904,-999.0,-999.0,-999.0,2.792,42.563,135.891,1.0590000000000002,1.141,-999.0,37.628,0.298,-1.4880000000000002,39.856,0.213,2.005,65.465,-1.55,295.146,1,58.407,-0.406,0.718,-999.0,-999.0,-999.0,58.407,0.00150270483101,s
102578,118.904,51.58,83.45700000000002,0.782,-999.0,-999.0,-999.0,3.23,0.782,70.709,1.507,-1.379,-999.0,28.2,1.5659999999999998,2.519,42.50899999999999,0.298,-0.794,15.947,2.073,67.042,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
102579,48.478,25.137,34.943000000000005,37.87,-999.0,-999.0,-999.0,1.42,29.025,101.176,1.187,-0.5720000000000001,-999.0,23.561,2.382,-2.1830000000000003,27.965,1.682,-0.948,12.029000000000002,0.561,144.44299999999996,1,49.651,-0.527,1.298,-999.0,-999.0,-999.0,49.651,1.96045050333,b
102580,113.486,0.318,78.51100000000002,19.52,-999.0,-999.0,-999.0,3.114,15.26,108.408,0.982,1.207,-999.0,39.349,-1.056,-2.281,38.639,-1.289,0.8959999999999999,20.137,0.907,244.672,1,30.42,-3.799,-1.72,-999.0,-999.0,-999.0,30.42,0.018636116672,s
102581,113.456,96.033,81.965,0.531,-999.0,-999.0,-999.0,2.866,0.531,83.59,2.527,-1.3019999999999998,-999.0,23.702,1.095,-0.872,59.889,0.173,1.842,39.155,-1.5590000000000002,185.947,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,5.31621030839,b
102582,52.67,67.15,41.011,26.179,-999.0,-999.0,-999.0,1.536,26.179,61.025,1.703,-0.943,-999.0,22.578000000000007,1.83,-1.977,38.447,1.943,2.774,29.343000000000004,-0.423,221.173,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.08928080058,b
102583,97.476,30.973000000000006,59.629,1.072,-999.0,-999.0,-999.0,3.286,1.072,51.369,1.358,-1.325,-999.0,21.786,-0.317,2.834,29.583,-1.482,-0.239,8.113999999999999,2.9610000000000003,37.063,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.018636116672,s
102584,97.099,4.487,70.48,11.251,-999.0,-999.0,-999.0,2.998,11.251,70.71300000000002,0.7170000000000001,-1.071,-999.0,41.177,-1.615,-0.415,29.537,-1.287,2.564,22.351,2.739,122.479,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
102585,160.048,113.5,69.03699999999999,81.023,1.015,66.459,0.426,2.833,27.015,177.54,1.529,1.1840000000000002,0.0,26.087,1.527,3.026,39.895,2.377,0.32299999999999995,87.118,2.9160000000000004,237.924,3,49.242,0.319,-0.649,31.604,1.334,0.685,111.559,0.018636116672,s
102586,138.034,4.609,93.875,65.469,5.907,1431.568,-7.025,2.317,2.07,243.358,0.542,1.167,0.963,60.419,0.657,3.0010000000000003,32.747,1.874,-1.31,19.265,-1.494,283.565,2,84.413,-1.651,1.548,65.78,4.256,-0.725,150.19299999999996,0.00150270483101,s
102587,110.491,7.8039999999999985,76.551,59.76300000000001,-999.0,-999.0,-999.0,2.635,2.244,138.425,2.137,0.398,-999.0,25.792,-2.175,2.156,55.111,-1.508,-0.394,25.914,-0.601,182.923,1,57.522,-0.8290000000000001,2.902,-999.0,-999.0,-999.0,57.522,2.26091222839,b
102588,666.847,84.162,477.358,2.064,-999.0,-999.0,-999.0,5.007,2.064,125.271,1.426,-1.399,-999.0,51.627,2.134,-0.061,73.64399999999998,-1.926,-2.992,25.726,0.667,123.681,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.95636400727,b
102589,303.937,166.865,274.333,208.17,-999.0,-999.0,-999.0,2.545,1.585,461.322,5.932,-1.392,-999.0,36.356,-1.141,0.062,215.66,1.231,-0.861,34.846,2.8310000000000004,491.768,1,209.306,2.719,2.338,-999.0,-999.0,-999.0,209.306,3.24044536413,b
102590,139.197,20.868,79.506,52.93600000000001,0.908,112.646,0.464,3.079,6.9289999999999985,186.52,1.058,1.404,0.998,36.125,-1.599,3.082,38.204,-0.84,-0.218,47.889,-0.71,214.276,2,81.11,-1.273,2.174,31.082,-0.365,-1.068,112.192,0.00150270483101,s
102591,79.033,12.157,53.298,85.70100000000002,4.0539999999999985,352.098,-1.208,1.509,26.345,212.969,0.731,1.3119999999999998,0.418,45.21100000000001,-0.067,-0.055,33.056999999999995,0.191,1.432,29.911,1.043,407.73,3,50.434,-3.73,-1.53,42.549,0.324,-2.877,134.7,0.0713571365583,b
102592,137.279,31.262,97.894,15.709,1.257,85.027,1.954,2.878,33.898,166.303,0.921,-1.404,0.002,45.184,-1.082,2.71,41.631,0.012,0.049,7.136,-2.2230000000000003,288.713,2,45.552,-0.904,-2.804,33.936,-2.161,-0.813,79.488,0.00150187015894,s
102593,170.601,110.687,96.181,6.7010000000000005,-999.0,-999.0,-999.0,2.9530000000000003,6.7010000000000005,99.474,2.757,-1.314,-999.0,26.475,0.269,-2.25,72.999,1.183,1.225,42.533,-1.683,173.137,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,5.37541154803,b
102594,140.805,0.797,105.019,4.575,-999.0,-999.0,-999.0,3.1,4.575,103.202,0.804,-0.156,-999.0,57.202,1.773,2.5610000000000004,46.0,1.334,-0.508,8.514,-0.5489999999999999,161.622,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.018636116672,s
102595,117.379,74.465,89.27799999999998,62.277,-999.0,-999.0,-999.0,2.052,21.721,145.41299999999995,0.8959999999999999,-0.181,-999.0,55.13399999999999,1.1740000000000002,-1.554,49.402,1.165,0.498,29.648000000000003,-2.177,159.44,1,40.877,-0.392,2.101,-999.0,-999.0,-999.0,40.877,1.85546523566,b
